package_id,hub_id,hub_nama,kota,kecamatan_tujuan,latitude,longitude,jarak_ke_hub_km
PKT-000784,H07,JNE Cabang Utama Sidoarjo,Sidoarjo,Wonoayu,-7.4478521,112.6509084,7.058
PKT-000785,H07,JNE Cabang Utama Sidoarjo,Sidoarjo,Waru,-7.3528298,112.7531016,11.455
PKT-000786,H07,JNE Cabang Utama Sidoarjo,Sidoarjo,Sedati,-7.3504106,112.7660521,12.292
PKT-000787,H07,JNE Cabang Utama Sidoarjo,Sidoarjo,Tanggulangin,-7.4935856,112.6849503,5.992
PKT-000788,H08,J&T Express DC_SDA,Sidoarjo,Gedangan,-7.3982712,112.7266252,3.866
PKT-000789,H08,J&T Express DC_SDA,Sidoarjo,Waru,-7.3504743,112.7784809,4.545
PKT-000790,H08,J&T Express DC_SDA,Sidoarjo,Taman,-7.3328585,112.6952809,9.308
PKT-000791,H08,J&T Express DC_SDA,Sidoarjo,Tarik,-7.4563716,112.5341821,26.044
PKT-000792,H08,J&T Express DC_SDA,Sidoarjo,Candi,-7.480531,112.683214,13.403
PKT-000793,H08,J&T Express DC_SDA,Sidoarjo,Buduran,-7.4156092,112.7294655,4.621
PKT-000794,H08,J&T Express DC_SDA,Sidoarjo,Wonoayu,-7.4626163,112.6540056,14.382
PKT-000795,H08,J&T Express DC_SDA,Sidoarjo,Krembung,-7.4891123,112.6339653,17.932
PKT-000796,H08,J&T Express DC_SDA,Sidoarjo,Sidoarjo,-7.4721836,112.7060812,11.179
PKT-000797,H08,J&T Express DC_SDA,Sidoarjo,Gedangan,-7.3689419,112.7117447,5.657
PKT-000798,H08,J&T Express DC_SDA,Sidoarjo,Porong,-7.5345777,112.7161582,17.111
PKT-000799,H08,J&T Express DC_SDA,Sidoarjo,Tulangan,-7.4848079,112.6733766,14.465
PKT-000800,H08,J&T Express DC_SDA,Sidoarjo,Prambon,-7.4335888,112.5617929,22.437
PKT-000801,H08,J&T Express DC_SDA,Sidoarjo,Buduran,-7.4153247,112.7438232,3.617
PKT-000802,H08,J&T Express DC_SDA,Sidoarjo,Balongbendo,-7.3972021,112.5340821,24.911
PKT-000803,H08,J&T Express DC_SDA,Sidoarjo,Taman,-7.3500083,112.6767962,10.025
PKT-000804,H08,J&T Express DC_SDA,Sidoarjo,Porong,-7.5610554,112.6838124,21.099
PKT-000805,H08,J&T Express DC_SDA,Sidoarjo,Wonoayu,-7.4557961,112.6687086,12.628
PKT-000806,H08,J&T Express DC_SDA,Sidoarjo,Jabon,-7.5434932,112.7138126,18.135
PKT-000807,H08,J&T Express DC_SDA,Sidoarjo,Candi,-7.4555198,112.7065437,9.626
PKT-000808,H08,J&T Express DC_SDA,Sidoarjo,Candi,-7.4781735,112.719348,11.085
PKT-000809,H08,J&T Express DC_SDA,Sidoarjo,Taman,-7.3487029,112.6790569,9.859
PKT-000810,H08,J&T Express DC_SDA,Sidoarjo,Prambon,-7.4430689,112.5581558,23.09
PKT-000811,H08,J&T Express DC_SDA,Sidoarjo,Porong,-7.5574343,112.7152068,19.59
PKT-000812,H08,J&T Express DC_SDA,Sidoarjo,Tanggulangin,-7.4963542,112.7235763,12.809
PKT-000813,H08,J&T Express DC_SDA,Sidoarjo,Taman,-7.3449549,112.6894718,9.044
PKT-000814,H08,J&T Express DC_SDA,Sidoarjo,Porong,-7.54135,112.6883963,18.891
PKT-000815,H08,J&T Express DC_SDA,Sidoarjo,Jabon,-7.562945,112.7453601,19.641
PKT-000816,H08,J&T Express DC_SDA,Sidoarjo,Jabon,-7.5486648,112.7209861,18.49
PKT-000817,H08,J&T Express DC_SDA,Sidoarjo,Gedangan,-7.3661543,112.7432879,2.934
PKT-000818,H08,J&T Express DC_SDA,Sidoarjo,Tarik,-7.4649741,112.5237081,27.436
PKT-000819,H08,J&T Express DC_SDA,Sidoarjo,Jabon,-7.5373884,112.7377673,16.91
PKT-000820,H08,J&T Express DC_SDA,Sidoarjo,Wonoayu,-7.4574288,112.6474214,14.66
PKT-000821,H08,J&T Express DC_SDA,Sidoarjo,Balongbendo,-7.399735,112.5458278,23.632
PKT-000822,H08,J&T Express DC_SDA,Sidoarjo,Sidoarjo,-7.4497885,112.7140349,8.621
PKT-000823,H08,J&T Express DC_SDA,Sidoarjo,Tanggulangin,-7.506217,112.7124048,14.259
PKT-000824,H08,J&T Express DC_SDA,Sidoarjo,Wonoayu,-7.4525604,112.6483514,14.29
PKT-000825,H08,J&T Express DC_SDA,Sidoarjo,Taman,-7.3544246,112.6892409,8.572
PKT-000826,H08,J&T Express DC_SDA,Sidoarjo,Prambon,-7.449981,112.5709434,21.969
PKT-000827,H08,J&T Express DC_SDA,Sidoarjo,Tanggulangin,-7.5040698,112.719005,13.783
PKT-000828,H08,J&T Express DC_SDA,Sidoarjo,Candi,-7.4854568,112.7240403,11.646
PKT-000829,H08,J&T Express DC_SDA,Sidoarjo,Tulangan,-7.4877151,112.6425415,17.109
PKT-000830,H08,J&T Express DC_SDA,Sidoarjo,Gedangan,-7.3887768,112.728992,3.398
PKT-000831,H08,J&T Express DC_SDA,Sidoarjo,Taman,-7.3669648,112.6953345,7.44
PKT-000832,H08,J&T Express DC_SDA,Sidoarjo,Sidoarjo,-7.4625613,112.7200222,9.486
PKT-000833,H08,J&T Express DC_SDA,Sidoarjo,Jabon,-7.5529631,112.7464642,18.525
PKT-000834,H08,J&T Express DC_SDA,Sidoarjo,Krian,-7.4102511,112.5883591,19.077
PKT-000835,H08,J&T Express DC_SDA,Sidoarjo,Taman,-7.3493809,112.6791795,9.815
PKT-000836,H08,J&T Express DC_SDA,Sidoarjo,Tulangan,-7.4612693,112.6427251,15.326
PKT-000837,H08,J&T Express DC_SDA,Sidoarjo,Sidoarjo,-7.4663487,112.7306707,9.399
PKT-000838,H08,J&T Express DC_SDA,Sidoarjo,Taman,-7.3768797,112.7015702,6.511
PKT-000839,H08,J&T Express DC_SDA,Sidoarjo,Krian,-7.4152991,112.5792909,20.148
PKT-000840,H08,J&T Express DC_SDA,Sidoarjo,Wonoayu,-7.4275295,112.6546834,12.435
PKT-000841,H08,J&T Express DC_SDA,Sidoarjo,Krian,-7.4119918,112.5910764,18.807
PKT-000842,H08,J&T Express DC_SDA,Sidoarjo,Candi,-7.4586037,112.6833145,11.603
PKT-000843,H08,J&T Express DC_SDA,Sidoarjo,Tanggulangin,-7.5054475,112.7034853,14.57
PKT-000844,H08,J&T Express DC_SDA,Sidoarjo,Sedati,-7.3708776,112.7809769,2.941
PKT-000845,H08,J&T Express DC_SDA,Sidoarjo,Tanggulangin,-7.5013482,112.7047143,14.1
PKT-000846,H08,J&T Express DC_SDA,Sidoarjo,Tulangan,-7.4938824,112.6396657,17.8
PKT-000847,H08,J&T Express DC_SDA,Sidoarjo,Tanggulangin,-7.5224043,112.7035518,16.293
PKT-000848,H08,J&T Express DC_SDA,Sidoarjo,Sukodono,-7.4004714,112.6533279,11.832
PKT-000849,H08,J&T Express DC_SDA,Sidoarjo,Candi,-7.4605282,112.7080082,9.98
PKT-000850,H08,J&T Express DC_SDA,Sidoarjo,Sukodono,-7.3859669,112.6879104,7.922
PKT-000851,H08,J&T Express DC_SDA,Sidoarjo,Taman,-7.3486307,112.6788998,9.878
PKT-000852,H08,J&T Express DC_SDA,Sidoarjo,Tanggulangin,-7.498267,112.7125082,13.436
PKT-000853,H08,J&T Express DC_SDA,Sidoarjo,Porong,-7.5543705,112.6921849,20.058
PKT-000854,H08,J&T Express DC_SDA,Sidoarjo,Porong,-7.5512329,112.6970609,19.538
PKT-000855,H08,J&T Express DC_SDA,Sidoarjo,Waru,-7.3600515,112.7685307,3.137
PKT-000856,H08,J&T Express DC_SDA,Sidoarjo,Candi,-7.4466106,112.7210179,7.896
PKT-000857,H08,J&T Express DC_SDA,Sidoarjo,Jabon,-7.5542199,112.7400473,18.733
PKT-000858,H08,J&T Express DC_SDA,Sidoarjo,Krian,-7.4137326,112.5859491,19.396
PKT-000859,H08,J&T Express DC_SDA,Sidoarjo,Gedangan,-7.4064204,112.734851,3.501
PKT-000860,H08,J&T Express DC_SDA,Sidoarjo,Sidoarjo,-7.4477675,112.7168958,8.256
PKT-000861,H08,J&T Express DC_SDA,Sidoarjo,Gedangan,-7.3790477,112.7294866,3.449
PKT-000862,H08,J&T Express DC_SDA,Sidoarjo,Gedangan,-7.3927781,112.7216298,4.254
PKT-000863,H08,J&T Express DC_SDA,Sidoarjo,Porong,-7.5550018,112.6916425,20.145
PKT-000864,H08,J&T Express DC_SDA,Sidoarjo,Sidoarjo,-7.4784749,112.7045273,11.865
PKT-000865,H08,J&T Express DC_SDA,Sidoarjo,Porong,-7.5353569,112.677276,18.848
PKT-000866,H08,J&T Express DC_SDA,Sidoarjo,Krembung,-7.5166674,112.6129872,21.681
PKT-000867,H08,J&T Express DC_SDA,Sidoarjo,Balongbendo,-7.4142448,112.5135137,27.322
PKT-000868,H08,J&T Express DC_SDA,Sidoarjo,Tarik,-7.4687839,112.5101104,28.993
PKT-000869,H08,J&T Express DC_SDA,Sidoarjo,Krian,-7.3976237,112.6063109,16.962
PKT-000870,H08,J&T Express DC_SDA,Sidoarjo,Candi,-7.4859323,112.6925017,13.277
PKT-000871,H08,J&T Express DC_SDA,Sidoarjo,Wonoayu,-7.4421243,112.6611396,12.488
PKT-000872,H08,J&T Express DC_SDA,Sidoarjo,Tarik,-7.4458884,112.5280314,26.379
PKT-000873,H08,J&T Express DC_SDA,Sidoarjo,Tulangan,-7.4977606,112.6439471,17.749
PKT-000874,H08,J&T Express DC_SDA,Sidoarjo,Taman,-7.3708347,112.6710072,9.947
PKT-000875,H08,J&T Express DC_SDA,Sidoarjo,Sukodono,-7.4018087,112.6843267,8.481
PKT-000876,H08,J&T Express DC_SDA,Sidoarjo,Krembung,-7.5016102,112.6056942,21.242
PKT-000877,H08,J&T Express DC_SDA,Sidoarjo,Sedati,-7.3580929,112.7560425,3.228
PKT-000878,H08,J&T Express DC_SDA,Sidoarjo,Jabon,-7.5513444,112.7392658,18.426
PKT-000879,H08,J&T Express DC_SDA,Sidoarjo,Gedangan,-7.3823212,112.7444891,1.757
PKT-000880,H08,J&T Express DC_SDA,Sidoarjo,Waru,-7.3623668,112.7776947,3.369
PKT-000881,H09,J&T Express DC_WARU,Sidoarjo,Tanggulangin,-7.4959284,112.724583,15.165
PKT-000882,H09,J&T Express DC_WARU,Sidoarjo,Krembung,-7.5215379,112.6180457,22.021
PKT-000883,H09,J&T Express DC_WARU,Sidoarjo,Jabon,-7.5393389,112.7521295,20.069
PKT-000884,H09,J&T Express DC_WARU,Sidoarjo,Buduran,-7.4059817,112.7013958,6.225
PKT-000885,H09,J&T Express DC_WARU,Sidoarjo,Tulangan,-7.4672158,112.663234,14.225
PKT-000886,H09,J&T Express DC_WARU,Sidoarjo,Wonoayu,-7.4598196,112.6510179,14.353
PKT-000887,H09,J&T Express DC_WARU,Sidoarjo,Tulangan,-7.5006333,112.65826,17.711
PKT-000888,H09,J&T Express DC_WARU,Sidoarjo,Tulangan,-7.4737811,112.660057,15.028
PKT-000889,H09,J&T Express DC_WARU,Sidoarjo,Porong,-7.5426911,112.7022559,20.621
PKT-000890,H09,J&T Express DC_WARU,Sidoarjo,Wonoayu,-7.4510468,112.6714032,12.228
PKT-000891,H09,J&T Express DC_WARU,Sidoarjo,Tulangan,-7.4867557,112.6450859,17.143
PKT-000892,H09,J&T Express DC_WARU,Sidoarjo,Gedangan,-7.3913204,112.7426059,3.649
PKT-000893,H09,J&T Express DC_WARU,Sidoarjo,Sukodono,-7.4130717,112.6687105,9.265
PKT-000894,H09,J&T Express DC_WARU,Sidoarjo,Tarik,-7.4414179,112.5298137,24.206
PKT-000895,H09,J&T Express DC_WARU,Sidoarjo,Porong,-7.5505437,112.6965277,21.592
PKT-000896,H09,J&T Express DC_WARU,Sidoarjo,Candi,-7.4659863,112.6938144,12.584
PKT-000897,H09,J&T Express DC_WARU,Sidoarjo,Sukodono,-7.3837312,112.661493,8.356
PKT-000898,H09,J&T Express DC_WARU,Sidoarjo,Tanggulangin,-7.4992336,112.7147655,15.637
PKT-000899,H09,J&T Express DC_WARU,Sidoarjo,Krian,-7.3947538,112.5677576,18.666
PKT-000900,H09,J&T Express DC_WARU,Sidoarjo,Sukodono,-7.409524,112.6706834,8.847
PKT-000901,H09,J&T Express DC_WARU,Sidoarjo,Krembung,-7.5169136,112.6391143,20.323
PKT-000902,H09,J&T Express DC_WARU,Sidoarjo,Sedati,-7.3976735,112.7509108,4.635
PKT-000903,H09,J&T Express DC_WARU,Sidoarjo,Waru,-7.3327182,112.7658492,4.685
PKT-000904,H09,J&T Express DC_WARU,Sidoarjo,Gedangan,-7.3768322,112.7427179,2.157
PKT-000905,H09,J&T Express DC_WARU,Sidoarjo,Tanggulangin,-7.4983709,112.7046433,15.728
PKT-000906,H09,J&T Express DC_WARU,Sidoarjo,Jabon,-7.5479635,112.7498162,21.0
PKT-000907,H09,J&T Express DC_WARU,Sidoarjo,Porong,-7.5389699,112.6754946,20.916
PKT-000908,H09,J&T Express DC_WARU,Sidoarjo,Tulangan,-7.4709062,112.6598437,14.773
PKT-000909,H09,J&T Express DC_WARU,Sidoarjo,Tanggulangin,-7.5057495,112.7124905,16.389
PKT-000910,H09,J&T Express DC_WARU,Sidoarjo,Candi,-7.4833425,112.7136022,13.906
PKT-000911,H09,J&T Express DC_WARU,Sidoarjo,Sukodono,-7.407068,112.6777077,8.076
PKT-000912,H09,J&T Express DC_WARU,Sidoarjo,Balongbendo,-7.3968985,112.5210908,23.764
PKT-000913,H09,J&T Express DC_WARU,Sidoarjo,Candi,-7.4689177,112.6894131,13.062
PKT-000914,H09,J&T Express DC_WARU,Sidoarjo,Sukodono,-7.3817814,112.6569105,8.773
PKT-000915,H09,J&T Express DC_WARU,Sidoarjo,Taman,-7.3564241,112.693312,4.429
PKT-000916,H09,J&T Express DC_WARU,Sidoarjo,Krian,-7.4133263,112.5877359,17.121
PKT-000917,H09,J&T Express DC_WARU,Sidoarjo,Sedati,-7.3797967,112.7769078,5.295
PKT-000918,H09,J&T Express DC_WARU,Sidoarjo,Tulangan,-7.4753765,112.6226179,17.723
PKT-000919,H09,J&T Express DC_WARU,Sidoarjo,Buduran,-7.4093791,112.727794,5.545
PKT-000920,H09,J&T Express DC_WARU,Sidoarjo,Tarik,-7.4322306,112.5192785,24.938
PKT-000921,H09,J&T Express DC_WARU,Sidoarjo,Krembung,-7.5091562,112.6228227,20.596
PKT-000922,H09,J&T Express DC_WARU,Sidoarjo,Tanggulangin,-7.4971843,112.7263845,15.294
PKT-000923,H09,J&T Express DC_WARU,Sidoarjo,Jabon,-7.5406722,112.7245072,20.134
PKT-000924,H09,J&T Express DC_WARU,Sidoarjo,Prambon,-7.4365277,112.5769221,19.24
PKT-000925,H09,J&T Express DC_WARU,Sidoarjo,Candi,-7.4849291,112.7207398,13.981
PKT-000926,H09,J&T Express DC_WARU,Sidoarjo,Krembung,-7.4931991,112.6279448,18.841
PKT-000927,H09,J&T Express DC_WARU,Sidoarjo,Porong,-7.5448606,112.695356,20.997
PKT-000928,H09,J&T Express DC_WARU,Sidoarjo,Gedangan,-7.3763457,112.7280513,1.928
PKT-000929,H09,J&T Express DC_WARU,Sidoarjo,Jabon,-7.5597934,112.7233268,22.264
PKT-000930,H09,J&T Express DC_WARU,Sidoarjo,Tarik,-7.4410254,112.5175684,25.447
PKT-000931,H09,J&T Express DC_WARU,Sidoarjo,Gedangan,-7.3774411,112.7270425,2.078
PKT-000932,H09,J&T Express DC_WARU,Sidoarjo,Jabon,-7.5563635,112.732431,21.855
PKT-000933,H09,J&T Express DC_WARU,Sidoarjo,Candi,-7.4680239,112.6969286,12.684
PKT-000934,H09,J&T Express DC_WARU,Sidoarjo,Sidoarjo,-7.4576481,112.7227807,10.94
PKT-000935,H09,J&T Express DC_WARU,Sidoarjo,Taman,-7.3560384,112.6616051,7.92
PKT-000936,H09,J&T Express DC_WARU,Sidoarjo,Jabon,-7.5590914,112.717485,22.227
PKT-000937,H09,J&T Express DC_WARU,Sidoarjo,Candi,-7.4688674,112.7020713,12.606
PKT-000938,H09,J&T Express DC_WARU,Sidoarjo,Krembung,-7.5261931,112.629598,21.75
PKT-000939,H09,J&T Express DC_WARU,Sidoarjo,Jabon,-7.5338051,112.7233826,19.378
PKT-000940,H09,J&T Express DC_WARU,Sidoarjo,Tarik,-7.4558798,112.5126436,26.575
PKT-000941,H09,J&T Express DC_WARU,Sidoarjo,Gedangan,-7.3858492,112.732612,2.896
PKT-000942,H09,J&T Express DC_WARU,Sidoarjo,Taman,-7.3663043,112.6911077,4.711
PKT-000943,H09,J&T Express DC_WARU,Sidoarjo,Jabon,-7.5477666,112.7481882,20.963
PKT-000944,H09,J&T Express DC_WARU,Sidoarjo,Porong,-7.5552075,112.6878896,22.296
PKT-000945,H09,J&T Express DC_WARU,Sidoarjo,Sedati,-7.3684913,112.7459975,1.698
PKT-000946,H09,J&T Express DC_WARU,Sidoarjo,Sedati,-7.3673159,112.7791989,5.127
PKT-000947,H09,J&T Express DC_WARU,Sidoarjo,Krian,-7.4031228,112.5775342,17.842
PKT-000948,H09,J&T Express DC_WARU,Sidoarjo,Buduran,-7.4207422,112.7026341,7.573
PKT-000949,H09,J&T Express DC_WARU,Sidoarjo,Porong,-7.5459623,112.693325,21.163
PKT-000950,H09,J&T Express DC_WARU,Sidoarjo,Tulangan,-7.4841995,112.6434123,17.017
PKT-000951,H09,J&T Express DC_WARU,Sidoarjo,Balongbendo,-7.3851158,112.5355769,21.987
PKT-000952,H09,J&T Express DC_WARU,Sidoarjo,Jabon,-7.5649601,112.7459369,22.853
PKT-000953,H09,J&T Express DC_WARU,Sidoarjo,Tanggulangin,-7.5142379,112.7225548,17.212
PKT-000954,H09,J&T Express DC_WARU,Sidoarjo,Tulangan,-7.4620196,112.6411571,15.246
PKT-000955,H09,J&T Express DC_WARU,Sidoarjo,Balongbendo,-7.4139892,112.5368128,22.491
PKT-000956,H09,J&T Express DC_WARU,Sidoarjo,Krian,-7.3989823,112.5884206,16.562
PKT-000957,H09,J&T Express DC_WARU,Sidoarjo,Taman,-7.3753846,112.6803998,6.088
PKT-000958,H09,J&T Express DC_WARU,Sidoarjo,Waru,-7.3489887,112.7551777,2.694
PKT-000959,H09,J&T Express DC_WARU,Sidoarjo,Taman,-7.3462953,112.6883177,5.186
PKT-000960,H09,J&T Express DC_WARU,Sidoarjo,Jabon,-7.5497332,112.7412403,21.136
PKT-000961,H09,J&T Express DC_WARU,Sidoarjo,Waru,-7.3444724,112.776143,5.021
PKT-000962,H09,J&T Express DC_WARU,Sidoarjo,Candi,-7.4720046,112.7141061,12.653
PKT-000963,H09,J&T Express DC_WARU,Sidoarjo,Porong,-7.5355891,112.6949201,19.998
PKT-000964,H09,J&T Express DC_WARU,Sidoarjo,Tanggulangin,-7.490437,112.7199917,14.598
PKT-000965,H09,J&T Express DC_WARU,Sidoarjo,Buduran,-7.4321428,112.7411389,8.088
PKT-000966,H09,J&T Express DC_WARU,Sidoarjo,Krembung,-7.4953165,112.6352695,18.545
PKT-000967,H09,J&T Express DC_WARU,Sidoarjo,Balongbendo,-7.3973979,112.5627954,19.264
PKT-000968,H09,J&T Express DC_WARU,Sidoarjo,Waru,-7.371958,112.7651014,3.755
PKT-000969,H09,J&T Express DC_WARU,Sidoarjo,Prambon,-7.4427093,112.5760795,19.637
PKT-000970,H09,J&T Express DC_WARU,Sidoarjo,Prambon,-7.4463788,112.56489,20.919
PKT-000971,H09,J&T Express DC_WARU,Sidoarjo,Balongbendo,-7.4186393,112.5485729,21.397
PKT-000972,H09,J&T Express DC_WARU,Sidoarjo,Waru,-7.3332891,112.7747269,5.436
PKT-000973,H09,J&T Express DC_WARU,Sidoarjo,Candi,-7.4813679,112.702705,13.931
PKT-000974,H09,J&T Express DC_WARU,Sidoarjo,Buduran,-7.4402797,112.7231282,9.017
PKT-000975,H09,J&T Express DC_WARU,Sidoarjo,Sukodono,-7.3829624,112.6908255,5.347
PKT-000976,H09,J&T Express DC_WARU,Sidoarjo,Gedangan,-7.387787,112.7418727,3.25
PKT-000977,H09,J&T Express DC_WARU,Sidoarjo,Buduran,-7.4239668,112.7216543,7.248
PKT-000978,H09,J&T Express DC_WARU,Sidoarjo,Buduran,-7.4364575,112.7251333,8.57
PKT-000979,H09,J&T Express DC_WARU,Sidoarjo,Jabon,-7.5351562,112.7582417,19.689
PKT-000980,H09,J&T Express DC_WARU,Sidoarjo,Buduran,-7.4496509,112.7145853,10.2
PKT-000981,H09,J&T Express DC_WARU,Sidoarjo,Tanggulangin,-7.5010535,112.7179783,15.796
PKT-000982,H09,J&T Express DC_WARU,Sidoarjo,Sidoarjo,-7.451626,112.7201377,10.312
PKT-000983,H09,J&T Express DC_WARU,Sidoarjo,Sukodono,-7.3812451,112.6858909,5.748
PKT-000984,H09,J&T Express DC_WARU,Sidoarjo,Buduran,-7.4160429,112.7423013,6.33
PKT-000985,H09,J&T Express DC_WARU,Sidoarjo,Buduran,-7.4208857,112.7218245,6.908
PKT-000986,H09,J&T Express DC_WARU,Sidoarjo,Tarik,-7.4456119,112.5013704,27.298
PKT-000987,H09,J&T Express DC_WARU,Sidoarjo,Sedati,-7.3786771,112.77695,5.248
PKT-000988,H09,J&T Express DC_WARU,Sidoarjo,Balongbendo,-7.4189328,112.5450105,21.781
PKT-000989,H09,J&T Express DC_WARU,Sidoarjo,Sedati,-7.3723095,112.7549744,2.762
PKT-000990,H09,J&T Express DC_WARU,Sidoarjo,Sukodono,-7.4055141,112.6663998,8.96
PKT-000991,H09,J&T Express DC_WARU,Sidoarjo,Krian,-7.4046097,112.5726696,18.403
PKT-000992,H09,J&T Express DC_WARU,Sidoarjo,Porong,-7.5243357,112.7153189,18.401
PKT-000993,H09,J&T Express DC_WARU,Sidoarjo,Balongbendo,-7.4111723,112.5486361,21.151
PKT-000994,H09,J&T Express DC_WARU,Sidoarjo,Balongbendo,-7.4117203,112.5376438,22.337
PKT-000995,H09,J&T Express DC_WARU,Sidoarjo,Taman,-7.3479152,112.6656635,7.578
PKT-000996,H09,J&T Express DC_WARU,Sidoarjo,Gedangan,-7.4158211,112.7424514,6.308
PKT-000997,H09,J&T Express DC_WARU,Sidoarjo,Jabon,-7.5492359,112.7261893,21.077
PKT-000998,H09,J&T Express DC_WARU,Sidoarjo,Porong,-7.5289047,112.6845583,19.555
PKT-000999,H09,J&T Express DC_WARU,Sidoarjo,Sukodono,-7.4128448,112.6789258,8.411
PKT-001000,H09,J&T Express DC_WARU,Sidoarjo,Gedangan,-7.4063445,112.727388,5.215
PKT-001001,H09,J&T Express DC_WARU,Sidoarjo,Taman,-7.3453915,112.6879978,5.25
PKT-001002,H09,J&T Express DC_WARU,Sidoarjo,Tanggulangin,-7.505705,112.7038789,16.544
PKT-001003,H09,J&T Express DC_WARU,Sidoarjo,Sedati,-7.3724411,112.7739522,4.695
PKT-001004,H09,J&T Express DC_WARU,Sidoarjo,Taman,-7.364734,112.6628009,7.796
PKT-001005,H09,J&T Express DC_WARU,Sidoarjo,Sidoarjo,-7.4591677,112.7179499,11.177
PKT-001006,H09,J&T Express DC_WARU,Sidoarjo,Krian,-7.3898141,112.6026314,14.793
PKT-001007,H09,J&T Express DC_WARU,Sidoarjo,Gedangan,-7.3857461,112.7338069,2.884
PKT-001008,H09,J&T Express DC_WARU,Sidoarjo,Tarik,-7.4613845,112.5220066,25.894
PKT-001009,H09,J&T Express DC_WARU,Sidoarjo,Sukodono,-7.3862671,112.6721103,7.363
PKT-001010,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Tambaksari,-7.2516763,112.7735411,9.088
PKT-001011,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Lakarsantri,-7.3026512,112.6520838,7.509
PKT-001012,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Wonocolo,-7.3181232,112.7344943,1.76
PKT-001013,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Tegalsari,-7.2716364,112.7293203,4.753
PKT-001014,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Wonocolo,-7.3168994,112.7487261,3.268
PKT-001015,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Wonokromo,-7.2913152,112.7427665,3.552
PKT-001016,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Tegalsari,-7.2728175,112.7343777,4.789
PKT-001017,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Sukomanunggal,-7.2598059,112.6815815,7.253
PKT-001018,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Krembangan,-7.2383718,112.7442985,8.766
PKT-001019,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Tenggilis Mejoyo,-7.3187464,112.7522209,3.68
PKT-001020,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Sambikerep,-7.259422,112.669627,8.113
PKT-001021,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Gunung Anyar,-7.3493633,112.7426326,4.771
PKT-001022,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Sukolilo,-7.3087061,112.7747328,6.131
PKT-001023,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Tegalsari,-7.2703136,112.7506109,5.888
PKT-001024,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Tenggilis Mejoyo,-7.3028278,112.7764795,6.409
PKT-001025,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Tegalsari,-7.2735902,112.7289389,4.532
PKT-001026,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Simokerto,-7.2455404,112.7556771,8.527
PKT-001027,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Gubeng,-7.2953887,112.7635961,5.27
PKT-001028,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Semampir,-7.196879,112.7549245,13.519
PKT-001029,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Lakarsantri,-7.3217396,112.6819027,4.235
PKT-001030,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Wiyung,-7.3161353,112.7118587,0.885
PKT-001031,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Sambikerep,-7.2865175,112.6428542,8.942
PKT-001032,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Sawahan,-7.2726842,112.7283674,4.616
PKT-001033,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Krembangan,-7.243359,112.7318529,7.89
PKT-001034,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Sukomanunggal,-7.2638396,112.6994204,5.913
PKT-001035,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Genteng,-7.255608,112.7405467,6.82
PKT-001036,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Tenggilis Mejoyo,-7.3226054,112.7573536,4.322
PKT-001037,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Sukomanunggal,-7.2667224,112.6825751,6.569
PKT-001038,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Krembangan,-7.2362734,112.7205902,8.557
PKT-001039,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Gubeng,-7.2898311,112.7557132,4.782
PKT-001040,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Lakarsantri,-7.2906019,112.6640503,6.595
PKT-001041,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Benowo,-7.2346006,112.633642,12.874
PKT-001042,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Sambikerep,-7.2695205,112.641165,9.896
PKT-001043,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Gunung Anyar,-7.3333045,112.7672922,5.742
PKT-001044,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Pabean Cantian,-7.2156477,112.7474134,11.283
